;movieName;Metascore_w;Author;AuthorHref;Summary;origin_rating
1550;the-rock;6;Spangle;/user/Spangle;"[ ""The Rock is one of Michael Bay's best works, though it does pale in comparison to his best film, Armageddon. Released two years prior to this peak, The Rock features a lot of positive elements. From spectacular action sequences, solid acting, and being gloriously over-the-top, the film has a bad ending that too fully embraces lunacy to feel appropriate. Featuring a cast led by Nicolas Cage, Sean Connery, and Ed Harris, The Rock is hardly restrained and is in danger of careening off the edge throughout, but it remains a wildly entertaining and bombastic experience that highlights some of the best elements that Bay has to offer the world of cinema."", ""With masterfully shot action scenes, Bay graces the film with a style all his own and, though he indulges a bit too much in explosions, the film is still a great action movie. Throughout, Bay laces the film terrific tension as Dr. Stanley Goodspeed (Nicolas Cage) and John Mason (Sean Connery) race through Alcatraz to try and save San Francisco from assured death at the hands of General Hummel (Ed Harris). In the scenes in Alcatraz, The Rock really soars with great tension, fun set pieces, and incredibly well shot action scenes. Here, Cage and Connery feed off of one another with great chemistry as the duo ham it up in this insane action movie. As the villain, Harris is oddly sympathetic. Hardly a killer in the vein of many movie villains, Harris merely wants recognition for his fallen comrades, not to kill thousands of people. A true leader, Harris' Hummel is a man who instills fear, but is well-developed enough to make him an admirable foe. Compared to modern action movies, creating a villain that is incredibly worthwhile and not just after world dominance sets The Rock apart and makes it a thoroughly enjoyable experience."", ""Yet, aside from this, The Rock loses weight compared to a film such as Armageddon. Both show that Bay knows action, as all of his work honestly does. Armageddon, however, showed that he knew how to create pathos. Throughout, you root for the good guys for a variety of reasons and there are incredible stakes. The Rock does not boast this quality. It tries to create it with Dr. Goodspeed and his pregnant girlfriend or Mason and his adult daughter, but both fail. Neither woman is given enough screentime, Goodspeed's girlfriend is a moron and never in harm's way, and Mason's daughter comes and goes as quickly as a Michael Bay explosion. As such, The Rock has thrills and tension, but lacks an effective emotional edge to really given the film depth and punch. As a result, it is a largely hollow experience with very few lasting moments from the film."", ""More egregiously, the ending is nearly comical. Yes, the rest of the film is over-the-top and insane, but with the bombing of Alcatraz and the scene in the Church at the end, The Rock goes a little too crazy with the hilarity. In particular, the final line of the film and underlying element throughout regarding what Mason knew about top secret information hardly adds to the film and instead makes it an exercise in stupidity."", ""Fortunately though, The Rock remains action-packed with killer action sequences such as the one in the showers or the moment before with John Mason rolling through the flame throwers. Over-the-top and exaggerate, Bay shoots these moments with incredible style that leaves you wanting more and fully engaged in the sheer entertainment of the film. Throughout, Bay gets incredibly creative with a good backstory about the weapon. He also does add some depth story-wise with an appeal to recognize fallen soldiers and to step back from the ledge in regards to biochemical warfare. A worthy message, this film serves as a wake-up call as to what is possible if we lose our ethical mindsets."", ""Overall, The Rock is an entertaining film that stands amongst Michael Bay's best work. With campy performances, a great villain, and an interesting story with great action and tension, The Rock simply falls apart by lacking pathos and a suitable ending."" ]";5
1551;almost-famous;8;Spangle;/user/Spangle;"[ ""Almost Famous is absolutely a very good film that I really enjoyed thoroughly. First off, the acting is great. Patrick Fugit, Billy Crudup, Kate Hudson, Jason Lee, and Philip Seymour Hoffman, are all stupendous. All of their characters are endearing in their own way and really steal the spotlight individually at times. The directing from Cameron Crowe is great and the story is told wonderfully. It really does not glamorize rock and roll of the time, but it certainly makes you fall in love with these flawed human beings as we interact with them through the eyes of a young 15 year old writer. We truly fall in love with these people as he does and struggle through the same struggles he does as a writer on this trip that changes his life forever. Ultimately, Almost Famous is a resounding success and a film that provides laughs, drama, and just enough of romance, to keep you interested. A truly great film."" ]";5
1552;in-the-line-of-fire;8;Spangle;/user/Spangle;"[ ""Overall, In the Line of Fire does not take too many steps off the typical thriller path, but in spite of that, it does it very well. John Malkovich is fantastic as the bad guy and really gives you the chills. He has the right amount of hurt and insanity for the character he played and did it phenomenally. Clint Eastwood, though a little old, is very good as well. The story is intense and Wolfgang Petersen does a great job creating a ton of tension. The pace is brisk and I liked the focus on dialogue, rather than a focus on action shootouts like in many thrillers. I think the love interest element was unnecessary and just tossed in there, as it added really nothing to the film, honestly. As a whole, In the Line of Fire is a good, intense thriller that works from every angle and though formulaic, it is a great example of using a formula very successfully."" ]";5
1553;thelma-louise;7;Spangle;/user/Spangle;"[ ""Thelma & Louise is a film that is not hard to grasp. Criticized as anti-male upon its release in 1991, it is clear that the feminist message of the film was a bit much for some. However, the film is not as much feminist as it is a film that pulls back the curtain on the patriarchy in cartoonish fashion. With every male character essentially a caricature of a certain aspect of the patriarchy, Thelma & Louise is, on the surface, just a female buddy film. A road movie, it is essentially a dual female take on Bonnie & Clyde with Thelma (Geena Davis) and Louise (Susan Sarandon) committing through crimes throughout the southwest United States and trying to outrun the cops. In the film, director Ridley Scott explores various elements of the way in patriarchal thought has corrupted society and highlights the attempts of men to control, possess, protect, abuse, rape, and harass women due to the belief that women are subordinate to men."", ""To showcase each element, Scott creates plot devices to fulfill each attack on women that men commit. The most apparent is control. With Thelma & Louise on the run, the men around them try to control them, but not as much as the police. As they are criminals, the police issue a manhunt for them to try and find them, with little worry as to whether or not they are dead or alive. Of course, they are criminals, thus they are interested in finding them. However, the greatest crime they commit is stepping out of the acceptable behavior for women. The cops immediately assume the worst of the women, running straight to their husbands and boyfriends to try and reign them in and bring them back to normalcy. It does not hurt either that all of the cops are white men. As white men are seen as the most privileged members of society, they are often the aggressors in crimes against women. Thelma & Louise highlights this element with all of the cops being white men who take these crimes as a personal affront and send an absurd amount of cops to try and capture these two women. As predicted by Louise, the men are unconcerned with the circumstances of her shooting Harlan (Timothy Carhart). Though he was raping Thelma and was acting aggressive towards the women, it is hardly a concern because Thelma was likely \""asking for it\"", thus she could not be raped. The biggest concern is that a fellow white male was executed for simply trying to claim his prize. As such, it is up to all of the white men in the police force to bring these nasty women to task for their crime. However, it is in this section that the film shows how it is not anti-male. With Thelma and Louise having locked up one of their oppressors in a trunk of a cop car, a black male smoking marijuana finds the car and, instead of helping the cop, blows smoke into the car. This scene establishes that while Thelma & Louise may be about women fighting back against white men, it is equally a film about highlighting the oppression that all groups considered \""lesser\"" must endure in modern day America."", ""The control of the cops transitions well into the protectiveness men feel for women. The lead detective on the case is Detective Hal Slocumb (Harvey Keitel). While all of the other men are gung ho about getting and killing these women, Hal preaches amnesty. He does not want these women harmed and is not afraid to express this opinion. At the end, when they are driving off into the Grand Canyon, he chases after that, hoping to save them from their own demise. An off-shoot of controlling women, men have an inherent nature to protect women. In 2017, this has led to \""white knights\"" or prototypical \""nice guys\"" who see themselves as a sort of savior of womenkind, prepared to show them generosity and kindness that they have not seen before. In the film, Hal very much fills this role. As a cop, he should be trying his best to capture these women, but instead opts to take on a protective role and tries to shield them from the dangers of the men he works with. Unfortunately, his tactic is hardly wholesome as he still wants to arrest them, so at his core, he still wishes to exert control on these wily women."", ""The reason these women are in this position, however, is because of the attempted rape of Thelma by Harlan. An essential part of any film about the patriarchy and its dangers, rape and rape culture must be discussed. Killed by Louise for his crime, Louise knows that rape culture dictates that Thelma asked for it, considering she has been dancing with Harlan. Thus, the controlling and protective cops are not an option for these two. While Harlan very literally wished to force himself upon Thelma, the symbolic implications of rape are far greater and shows how women are raped by men on a daily basis. Whether it be actual rape, visual rape, or the violent seizure of their independence and rights. Here, Scott opts for the very visceral scene of rape, but Harlan is hardly the only man to rape a woman in this film. By attempting to control them or limit them"" ]";5
1554;tropic-thunder;8;Spangle;/user/Spangle;"[ ""Zany and bombastic, Tropic Thunder is a fantastic satirical skewering Hollywood, its members, and of war movies in particular. The acting, especially from Matthew McConaughey and Tom Cruise, is great and the film as a whole is truly hysterical. The various elements of Hollywood that are parodied are too numerous to list out, but each is given its due and is really mocked thoroughly. Though it can be over-the-top at times, it is a fantastic time throughout that really exceeded my expectations completely. I expected it to be pretty dumb all around, but instead, I got a crazy good time that kept me laughing from beginning to end. The writing is good, the mise en scene as a whole is very good, and I loved the make-up and characterization in particular. Overall, Tropic Thunder lived up to the hype and more."" ]";5
1555;when-harry-met-sally;9;Spangle;/user/Spangle;"[ ""When legends of comedy are discussed, Rob Reiner's name does not often make an appearance. Yet, the man has so many hits, it is disgusting. This Is Spinal Tap, The Princess Bride, and The American President are comical riots. I often watch comedies and, in the spirit of hating fun, do not find them very funny. There are very few comedies that actually hit the right notes for me and leave me gasping for air. When Harry Met Sally joins those other Reiner films (aside from The Princess Bride, which was pretty good, but not nearly as funny) in making me laugh consistently from beginning to end. With charismatic turns from Billy Crystal and Meg Ryan, the film is oozing with chemistry, joy, and commentary on relationships. Even better, it casts aside Hollywood romance cliches in favor of a realistic approach to love and inter-sex non-sexual relationships."", ""Pairing together Harry (Billy Crystal) and Sally (Meg Ryan), the film actually takes a while to put them together. Yet, while the romance begins to take root, the pair's comedic chemistry is natural and easy to watch. With a manic, depressive, and neurotic style of comedy, Billy Crystal drops top-notch lines like they were nothing. Comedy just rolls off his tongue like butter on a pan. Alongside him is the far more stoic and proper Ryan who plays Crystal's comedic foil. Yet, make no mistake, she can be funny as well and really goes toe-to-toe with Crystal from the very beginning. Yet, what really helps to make the film funnier is the writing from Nora Ephron. With quotable lines coming from every direction, the comedic writing here is stellar with a tremendous understanding of the skills of the leads and playing to those strengths. The material Crystal and Ryan are given is within the realm of their comedic talent and charisma, allowing for free flowing joy and comedy."", ""The film's other major strength in the writing is its relationship. Resisting the temptation to throw its originally mismatched leads together, it builds up authentically. Putting them together as friends who avoid sex to ruin the friendship and then finally give in to temptation, but resist is brilliant and real. Though a classic Hollywood romantic comedy film, it does not deliver a cliche and over dramatic pay-off. Instead, it feels real. Harry and Sally could be real people who have finally pulled their heads out of their asses and saw the sky for the first time. They resist the love they feel to not lose a friend and, when they finally give in, it is clear they are a match for one another. Yet, through fear and trepidation towards losing this great friend, they still remain skeptical. For many, this is a fact of life and to see it so brilliantly portrayed on screen shows the real triumph of this film."", ""One of the main reasons why I loved When Harry Met Sally though is simply the pure, unbridled joy of watching this film. It is an easy watch, but yet a great exploration of romance and friendship. It pairs two incredibly likable leads together, puts together realistically, and does not rush anything between them. Sprinkling in real life stories of love and marriage only adds to the magic of the film. Rob Reiner knows comedy and it is really shown in this film, even though he rarely gets the credit he deserves as being a top-notch director when working with great material (mainly because his output since the late 1990s has been garbage). Here, he crafts an eminently likable film that blends romantic comedy cliches (two lovers who hate each other first being a common trope) and then adds layers of realism to the equation that largely subvert the cliches to the point that Billy Crystal running through New York to find Meg Ryan feels authentic and real. Rather than absurd, it is a bombastic, romantic, and magical gesture that encapsulates the power of love and the crazy things it can make people do. Classics always have a lot to live up to, but When Harry Met Sally exceeds all expectations with impeccable comedy, comedic frequency, writing, and romance."" ]";5
1556;small-time-crooks;7;Spangle;/user/Spangle;"[ ""Small Time Crooks has some very high highs, but does drag at spots. Thus, it is not amongst Woody Allen's best works, though it does sport his classic wit, charm, and humor. The film's first half hour soars and is truly hysterical. With good supporting turns from Michael Rapaport, Tony Darrow, and Jon Lovitz, through this opening part, Small Time Crooks is a phenomenally funny comedy. After this, it begins to drag until its second act finally begins to hit its stride at which point it returns to being hysterical. However, due to this dragging portion immediately after the film skips ahead a year, Small Time Crooks is held back from being a better film. As it stands, however, it is a fun blend of crime and comedy while also being a good statement about staying true to yourself, marriage, and class structure. Overall, Woody Allen has better films, but Small Time Crooks' failures certainly do not derail the film and it remains a charming, funny, and entertaining film."" ]";5
1557;the-conversation;8;Spangle;/user/Spangle;"[ ""Right when it seemed as though Francis Ford Coppola had reached the pinnacle of the cinema world in 1972 with The Godfather, he decided to mess around and release two Best Picture nominees in 1974. Though The Conversation would lose to The Godfather Part II – honestly, I wonder if Coppola wanted one to win over the other or not – it has become revered as yet another classic from Coppola in the 1970s. Add in Apocalypse Now and it is clear why he is still revered a legend of the screen, even after releasing light hits and decided misses in the years since. A masterful mystery thriller, The Conversation was a bit of a diversion from The Godfather as a shorter film, but it is styled in very much the same fashion. Slow, character-driven, and building up slowly to its crescendo, Coppola’s The Conversation may not be quite on the level of The Godfather films, but with great sound, direction, acting, and a truly engrossing plot, The Conversation certainly holds its own among the towering triumphs achieved by Francis Ford Coppola in the 1970s."", ""Starring Gene Hackman as Harry Caul, The Conversation is a mystery thriller about a man who records a mysterious conversation. That man, Harry Caul, had been hired by a mysterious third-party (Robert Duvall), known only as “the director”, to record this call. With the help of his assistant Stan (John Cazale) and others, the conversation is recorded at great pain with the involved parties seemingly avoiding such an operation by walking in a loud open area and going in circles. As time goes on – and after some close encounters with the director’s assistant (Harrison Ford) – Harry begins to believe that this recording is something much more. Will these people be killed? Are they targets of some kind? Or are they plotting something? Trying to unmask the secrets of the scenario, armed only with his recording of this one-off conversation, Harry is driven to very brink of paranoia. In many ways, The Conversation often plays as a direct influence on later works such as Brian De Palma’s Blow Out or the 2006 German film The Lives of Others. With the protagonist being a largely innocent party who happens to record something of a very sordid nature, the film finds tension in initially framing the situation as one where Harry must protect those he recorded, out of fear that they will be harmed. However, clues along the way make it entirely possible he has it reversed. Or, is he just entirely paranoid and nobody is at risk? Smartly plotted, slow, and unwilling to explain everything, The Conversation is one of those films that seems to answer its questions and reveal the secrets behind its plot, but it only leads to further questions. It is a film that really sticks with you and refuses to let go due to its incredibly strong writing and the fantastic execution of its premise."", ""It is from this uncertainty that the film really plays up Harry’s paranoia. Slowly unraveling over the course of the film, it quickly becomes clear that Harry is not entirely mentally sound. Due to past regrets over having gotten people killed because of his recordings and his own paranoia about being recorded, Harry is a man ready to unravel at any point. With his new recording possibly leading somebody to die or be killed, his old regrets bubble back up to the surface and begin to wreak havoc on his mental health. Yet, where it makes the most profound impact is in his fear of being recorded. He knows the lengths that many will go to in order to record others and snoop on them. He also knows the damage a simple soundbite can create. Thus, he is desperate to avoid this with an intense alarm system in his home and absolute secrecy with his women. While a brilliant man in his field, it does not take a genius to realize that Harry is not all there. Brilliantly capturing this, Gene Hackman turns in a very nervy and on-edge performance where Harry is constantly appearing frazzled. On his face, there is a paranoid look of wonderment as to where “they” may be hiding to spy on him, even when he is alone. Nobody can be trusted in this world driven by paranoia with Hackman’s interpretation really nailing this feeling. Coppola’s use of music and camera movement also helps greatly in the film’s final scene. Showing Harry rip out his whole home after being confronted with an actual recording of himself, the scene is intense and frighteningly frantic. With a deeply unsettling backing track and a tight camera shot that spins around the room centered on Harry, the final moments of the film feel entirely claustrophobic. The ultimate culmination of all of his worrying regarding being followed or hurting others is confronting him and backing him into a mental corner that he may never escape. Intense and thrilling, this final scene is honestly quite horrifying and shows just how damaging paranoia, even when one has nothing to hide, can be to the human brain."" ]";5
1558;the-virgin-suicides;7;Spangle;/user/Spangle;"[ ""A very interesting teenage/pseudo coming of age drama, The Virgin Suicides has its strengths and weaknesses. First off, the acting is great from all the kids and adults, though I do not know if I am buying Kirsten Dunst as a 14 year old here. Just saying. Great acting and fit the beauty required for the role, but having been 14, I can confirm no 14 year old looked like that when I was 14. Anyways, the film is gently directed by Sofia Coppola and she handles the sensitive subject matter very well. The story is very interesting and very well told. I like the handling of the narration, as well. Narration can sometimes feel unnatural, but it felt like that was the only way to tell this story and it never really messed with the flow of the film. In fact, it really helped the flow of it. Ultimately, the film has a very distant and melancholy feel to it, which really helps drive home the story and really makes it hit you. However, that same distance can prevent you from getting into the film. You feel as if you are arm's length away from the film and prevented from getting any closer. In the context of the film, this can be effective, but in terms of pure enjoyment, this film would benefit from a feeling of intimacy that would really pull the viewer in. Regardless, The Virgin Suicides is a good film that tells this depressing story and makes it feel almost dreamlike and beautiful in a really twisted way."" ]";5
1559;donnie-brasco;8;Spangle;/user/Spangle;"[ ""This one took me a little bit to get into and I was unimpressed, but once it got me, it completely got me. Johnny Depp, Al Pacino, and Michael Madsen, are all fantastic in this one. Ultimately, this one is a gangster film that does a really good job developing the characters and making them all very human. By the end, you can see why Depp's character is going through the things he is and the conflict he is facing. In addition, though you know Pacino and Madsen are bad men, you feel a ton of sympathy for them. That is a key to the success of many films and this one completely nails making us care and feel for the characters, no matter how bad of a person they may be. In addition, the development these characters go through in two hours is great and feels like a good representation of the true story behind this one. My only complaint here was the beginning, in which the development happened at the snap of a finger and seemed a little rapid and unlikely. I feel like they probably skipped over some information there, which is too bad. However, as a whole, this one is very good and a good depiction of what really happened minus some small inaccuracies. A great showcase for the talents of Depp, Pacino, and Madsen, for sure."" ]";5
1560;wall-street;7;Spangle;/user/Spangle;"[ ""Overall, not many complaints here. Michael Douglas is phenomenal here and really commands your attention when he is on the screen. Heck, he commands it even when he is not on screen. The film as a whole is also very interesting. It feels a bit rushed in the beginning, which can lead to confusion, but as it slows down and settles in, things improve. However, the film still requires that you know at least a little bit about the stock market and even then, there will be things that will be confusing for many. But, the story is well-written and well told thanks to solid direction from Oliver Stone. Aside from Douglas, the acting is also pretty solid, though there are some moments of very poor acting from some of the supporting members and Charlie Sheen just never really works too well for me here. He is alright, but gets outclassed by Douglas. Overall, this film is made by Douglas and has a pretty effective story surrounding him that never really fails to have you attention. In spite of its negatives, the overall product is pretty good and enjoyable."" ]";5
1561;predator;7;Spangle;/user/Spangle;"[ ""Loud, dumb, and a testosterone fueled excuse to see Arnold Schwarzenegger flex, Predator is a classic in the action sci-fi genre with blends of horror. Exciting, fun, and wholly thrilling, Predator actually works quite well. The character development is, in a word, poor. However, the action more than makes up for it with the quite pacing and sheer watchability overcoming many of the film's technical faults. The look of the creature and the special effects are quite dated by now. However, even those are no match for this classic piece of 1980s action cheese with the picture of masculinity Arnold Schwarzenegger standing tall and flexing to fight this predator. Overall, Predator hunts and kills its prey with ease and entertains with similar ease."" ]";5
1562;the-perfect-storm;6;Spangle;/user/Spangle;"[ ""The Perfect Storm is exactly what I expected and was actually better than anticipated. Telling the story of the convergence of two storm systems: a nor'easter and Hurricane Grace, The Perfect Storm is a harrowing real life disaster film. Focusing in on the Andrea Gail, a fishing vessel, and the problems she encounters as her crew battles valiantly against the storm with their loved ones awaiting them on land, it does not take a genius to figure out that things will not work out for them. With excellent special effects and thrilling sequence after thrilling sequence on the boat and in the air, The Perfect Storm is exactly what a disaster movie should be: entertaining. As it is based on a true story, the film tries to add weight to it and sort of works, but mostly just feels hamfisted and too manipulative, especially at the end."", ""That ending is really what drags this one down, which is a shame. Introducing us to Captain Billy Tyne (George Clooney), Bobby Shatford (Mark Wahlberg), Murph (John C. Reilly), Bugsy (John Hawkes), Sully (William Fichtner), and Andre Pierre (Allen Payne), who are the six men aboard the Andrea Gail, The Perfect Storm really tries to develop its characters. It shows their loves and their lives before they set sail one last time to their grave at the sea, while constantly cutting away from the scene at sea to show how their loved ones are handling it all. In particular, there is a special emphasis on Bobby's girlfriend Christina (Diane Lane), who eagerly awaits his return with his mother. Yet, the film's cloying and manipulative punches at the end border on offensive and always absurd. As their ship goes down and the men realize their fate is a bleak one, two things occur. One, Murph remarks how hard his son will take his death. Two, Bobby tells Chris he loves her even without being able to say goodbye. In the aftermath of the sinking, Chris reveals that she had a dream with Bobby where he relayed the exact message he said to her while at sea. Considering that these are real people, to be playing this angle up is honestly very sad to see. The final words from Bobby being the most head-smackingly stupid moment of this film."", ""That said, man those waves are cool, eh? This is a disaster movie, so it is tough to not just look past the issues with the characters. The scene at the bar and the gathering of the crew wet my pallet just enough to make me care about these people, as well as the fact that it is real. At all points, I was rooting that they could get back to shore with their load of 60,000 pounds of fish. After the crew had gone through so much together and struggled mightily to find fish, this gold mine of fish felt hard earned. I wanted to see them be reunited with their families and be able to leave the business having made a very good score. However, there is no such moment. Where the characters may be paper thin, this is a film that wears its heart on its sleeve, which bleeds openly when these men continue to fight against the massive odds before them."", ""Yet, the star here is the special effects. Coupled with an excellent score from James Horner, The Perfect Storm has a great cinematic quality with excellent scope and ferocious thrills. No matter how many times it shows the boat hitting massive waves or showing the Air Force rescuing various people, the film is always laced with tension. Director Wolfgang Petersen shows that he still has it throughout this film as, in lesser hands, one can only imagine how awful this film would have turned out. As it stands, it is a film that leaves you riding the edge of your seat for the entire second half of the film and, as a result, really meets my requirements for a film of this type. It is a thrilling piece of cinema with great special effects that does an excellent job showing both the danger and the camaraderie of the moment with these six men putting their differences behind them to unite and confront mother nature. Though a battle they will not win, this does not mean the small victories and battles along the way are any less thrilling to watch unfold."", ""Celebrating the brave men that sacrifice their lives to save others or to provide for their families, The Perfect Storm is one of those disaster movies that do not really get made too often nowadays, which is a shame. Wolfgang Petersen delivers a film that tries develop some characters and manipulates our emotions too heavy-handedly, but it is also a film with a great cinematic feeling to it that allows it to rise above its inadequacies. Thrilling, old school style filmmaking that is blessed with modern effects, The Perfect Storm is not well rounded, but its thrills, spills, and real life chills allow it to remain a solid and thoroughly entertaining disaster film."" ]";5
1563;u-571;7;Spangle;/user/Spangle;"[ ""U-571 has a lot going for it. Now, it may not be the most historically accurate film ever made, but is certainly damn good entertainment. Incredibly tense and thrilling, there is rarely a moment you are not clinging to the edge of your seat for dear life. The tension built by director Jonathan Mostow certainly pays off too, with a great third cast. Additionally, the sound in this film is fantastic. It nearly surrounds you and would be a fantastic film for IMAX nowadays. The cinematography is also very good, as is the cast led by Matthew McConaughey, Harvey Keitel, and Bill Paxton. Now, U-571 certainly is not a groundbreaking film in any way, but that does not mean it is bad. Quite the opposite actually, as it manages to entertain throughout even if the path it takes it quite familiar."" ]";5
1564;prince-of-darkness;9;Spangle;/user/Spangle;"[ ""A master piece of midnight madness filmmaking, John Carpenter's Prince of Darkness is a film that strings you along with a plot that may not make all that much sense, but it simply does not matter. This is not a film watched for the plot, for the acting, or for the dialogue (seriously, if Satan arrives and one of his first actions is typing on a computer through some woman to say, \""In fact, YOU WILL NOT BE SAVED\"", I will bust a gut laughing), but rather for John Carpenter's ability to entertain audiences. Truly scary, ominous, deeply unsettling, and a film that makes you leery to investigate what just creaked downstairs, Prince of Darkness is a film with one hell of an atmosphere. Blessed by Carpenter's fantastic score, an engaging premise, and truly terrific scares, Prince of Darkness is a film that will leave you reeling once it is finished."", ""As the second entry into John Carpenter's Apocalypse trilogy with The Thing and In the Mouth of Madness, it is seemingly fitting that Prince of Darkness concerns the return of Satan to the world. However, rather than a Biblical interpretation, Carpenter has a twist on the tale. Using matter and antimatter as the basis, the world in Prince of Darkness exists in the antimatter plane of existence, with Satan existing to bring darkness in the antimatter world rather than the lightness brought by God in the matter-side. Jesus came as an extraterrestrial to warn humanity of Satan's return, all while Satan was turned into a glowing green fluid by his father (who was sent to the dark side) and buried underneath an old church. Overseen by a secret group of priests, this green liquid starts to formulate with the death of the latest guardian revealing to a Priest (Donald Pleasance) that Satan is ready to return. Teaming up with physician Professor Howard Birack (Victor Wong) and students, the group must now fight back against this being by deciphering what it is, what it is capable of, and then having to wing it to fight back in the end. In other words, this film is absolutely insane."", ""Yet, it is this insanity that makes Prince of Darkness so appealing. Playing fast and loose with logic and timelines, the only bits that are important are that this pile of green liquid is super powerful, takes over people to do its bidding, and then will slowly possess the body of one of the people to fulfill its goal of bringing its father back through a mirror portal. This all sounds like something Carpenter dreamt up, yet it all somehow works. The corny acting, the cheesy plot, and the B-movie aesthetics, are what gives the film its charm and makes it such a blast to watch. While hardly a concrete reason to love a film, as one can easily enjoy a bad film, Prince of Darkness is one those films that has such an immersive and well-thought out world that any absurdity, silly turns, or insanity is forgiven. It creates a world that is so easily dove into and enjoyed that the audience goes along with this insanity and wants to jump right back in when the film ends. It is a cinematic experience like few others, creating a world so enticing, unique, and thrilling, that it feels like cinematic cocaine. One hit of Prince of Darkness and you are hooked, begging for the film to just give you a little bit more or to simply never end."", ""While the concept of this film is absurd on the surface, it is Carpenter who breathes life into this odd script and weird collection of events and characters. Delivering a slow build-up with the one-by-one elimination of the physicists, the realization of what is happening, and the slow return of Satan just in time for the finale. Carpenter's perfect pacing allows the film to unravel at just the right pace to keep the viewer on edge and jumpy. With the surrealist dreams as a great added touch on top of this, the ominous hints about what is to come only further serve the film's tension and fantastic atmosphere that leaves you hooked to see what is coming next."", ""As with all Carpenter films, one of the film's greatest assets is undoubtedly its score. With a great synthy, ominous, and greatly creepy score, in its back pocket, Prince of Darkness sets the tone early and often with Carpenter often relying on the score alone to add tension to seemingly innocuous events. Yet, it is not the type of score that becomes overbearing or a film that becomes too reliant on its score to scare. The events depicted do that well enough. However, the score amplifies these scares and the tension, creating a terrific atmosphere that keeps on edge and makes the scares that much more effective. The audio as a whole does the same with little bumps, creaks, and other noises giving the film a great edge and bite to it that keeps audiences guessing as to what that sound was or simply creeped out as to what we just heard coming from the other room or the other side of a wall. Sound is often Carpenter's strongest asset and Prince of Darkness exemplifies why that is often the case in his films."" ]";5
1565;jaws;8;Spangle;/user/Spangle;"[ ""It is tough to watch Jaws for the first time in 2016, I admit. Yet, it is still a great film. It has become a little dated, has been copied to a great extent since its release, and has become some quotable it has practically spoiled the film for first time viewers. Yet, it is still great. This is truly a testament to the film's quality and its ability to entertain to this day. A film that really ushered in the era of blockbusters, Jaws is still near the very top when considering the quality of summer blockbuster fare. The acting is solid, the story is engrossing, and the film never ceases to thrill and create scares thanks to a phenomenal score from John Williams and great direction from Steven Spielberg. Jaws is a classic, through and through. It may be a bit dated now, but its entertainment value shows no wear and tear at all."" ]";5
1566;gladiator;8;Spangle;/user/Spangle;"[ ""Honestly, this one took a little bit for me to get into. It was never outright like, \""Wow this is horrible,\"" but it just did not manage to grip me. However, it eventually finally sank its teeth into me. First off, I loved the score. The score was so perfect for this film and really helped bring the film to life. In addition, the fight sequences were brilliantly choreographed and I also appreciate that while of course there has to be a lot of blood, it was never gratuitous. As for the acting, Russell Crowe did a really great job as Maximus, but for me, Joaquin Phoenix outshined him. Phoenix brought the consciously evil Commodus to life. I also loved seeing Tommy Flanagan in a small role here, as I love his current work in the TV series \""Sons of Anarchy\"". Another plus for this film was certainly the screenplay. Tons of quotable lines and great speeches really helped to amplify this film."", """", ""My complaints would likely center around the forced and unnecessary romance. It did not help move the film forward in the least. In terms of providing character history, it works, but as the action unfolds, it no longer really serves a purpose and felt like excess. In addition, the aforementioned slow beginning sequence was not overly to my liking, though I certainly understand why it is there and cannot complain over its conclusion. It simply did not provide the necessary spark to grab the viewers attention in my mind, but regardless, its importance is clear. Other than that, while typically top-notch, the CGI at times was noticeable with some unrealistic deaths along the way, but that is to be expected, as no film is perfect."", """", ""Overall, Gladiator is a very good film that proves that these types of films can be done successfully if enough work is put into them. Very deserving of the praise it has received without a doubt."" ]";5
1567;this-is-spinal-tap;8;Spangle;/user/Spangle;"[ ""This Is Spinal Tap is absolutely hilarious. The problem I find with many comedies is that they are not as funny as I want them to be, but here, that is anything but the problem. From the interactions between the band members to the lyrics in their songs, the comedy never stops here and really, you barely have time to recover between jokes. All of the band members, Michael McKean, Christopher Guest, and Harry Shearer, are hilarious and turn in strong performances to boot. Rob Reiner is great here as well, as are Tony Hendra, June Chadwick, and then I really liked Bruno Kirby's small part as well. The fact that much of the dialogue was ad libbed makes this one even better and really helped to make it feel so natural. Spinal Tap is obviously not a real band, but it truly felt like it was at times since the interviews and interactions felt so natural and authentic. In every way imaginable, This Is Spinal Tap is a classic comedy from the 80's that is worthy of the praise it has received over the years."" ]";5
